likes,reposts,views,comments,attachments,text,movie,director,year,additional_info,oscar_winner,oscar_nominee,palme_winner,globe_winner,movie_flg,log_likes,log_reposts,log_views,log_comments,reactions,ER,prize,other_award
238,306,27141,4,9,Фильмы с «темной» атмосферой 📽,,,0,Фильмы с «темной» атмосферой 📽,0.0,,,,False,5.476463551931511,5.726847747587197,10.208837622641315,1.6094379124341005,548,2.0190855163774364,,
133,27,10529,4,5,"🌹 Кэрри Фишер на промо-фото к фильму «Звёздные войны. Эпизод 6: Возвращение Джедая», 1983 🌹",,,1983,"🌹 Кэрри Фишер на промо-фото к фильму «Звёздные войны. Эпизод 6: Возвращение Джедая»,  🌹",0.0,,,,False,4.897839799950911,3.332204510175204,9.26198360512802,1.6094379124341005,164,1.5576028112831228,,
75,79,21388,2,9,Трудно быть женщиной 📽,,,0,Трудно быть женщиной 📽,0.0,,,,False,4.330733340286331,4.382026634673881,9.970632050165458,1.0986122886681098,156,0.7293809612867028,,
438,114,43439,10,9,"🌷 Кристен Стюарт в объективе Мэтта Джонса, 2024 🌷",,,2024,"🌷 Кристен Стюарт в объективе Мэтта Джонса,  🌷",0.0,,,,False,6.084499413075172,4.74493212836325,10.679135954607816,2.3978952727983707,562,1.2937682727502935,,
94,101,13767,7,9,Современный японский кинематограф 📽,,,0,Современный японский кинематограф 📽,0.0,,,,False,4.553876891600541,4.624972813284271,9.530102337891377,2.079441541679836,202,1.4672768213844702,,
122,132,14327,0,9,Драма в объективе 📽,,,0,Драма в объективе 📽,0.0,,,,False,4.812184355372417,4.890349128221754,9.569970943740548,0.0,254,1.7728763872408737,,
140,36,19478,3,6,"🌺 Мэдхен Амик в фильме «Инопланетянин в чужом теле», 1991 🌺",,,1991,"🌺 Мэдхен Амик в фильме «Инопланетянин в чужом теле»,  🌺",0.0,,,,False,4.948759890378168,3.610917912644224,9.877092241176596,1.3862943611198906,179,0.9189855221275285,,
131,43,22830,4,9,"🌷 Кароль Буке в фильме «Бинго-Бонго», 1982 год 🌷",,,1982,"🌷 Кароль Буке в фильме «Бинго-Бонго»,   🌷",0.0,,,,False,4.882801922586371,3.784189633918261,10.035874540579451,1.6094379124341005,178,0.7796758650897941,,
109,74,23372,5,9,"Золотая эра телевидения 📽
Культовые телевизионные передачи.",,,0,Золотая эра телевидения 📽Культовые телевизионные передачи.,0.0,,,,False,4.700480365792417,4.31748811353631,10.059336788998968,1.791759469228055,188,0.804381310970392,,
218,198,36817,7,9,Безумные ученые 📽,,,0,Безумные ученые 📽,0.0,,,,False,5.389071729816501,5.293304824724492,10.513742135006508,2.079441541679836,423,1.1489257679876144,,
